game_id,period,gc_seconds,event_num,foul_category,offensive_player_id,defensive_player_id,team_abbr,pbp_description,osi_leg_kick,osi_brakecheck,osi_any,max_lateral_dev_in,personal_threshold_in,deviation_z_score,max_deceleration_fps2,decel_threshold_fps2,defender_distance_ft,defender_in_cylinder,n_frames,peak_frame_id,offensive_player_name,defensive_player_name,jump_into_lateral_ft,jump_into_defender_dist_ft,osi_jump_into
22500005,5,210.0,758,personal,1628983,1641767,IND,Foul: Personal,False,True,True,15.33432318909132,19.203242092573674,-0.4130508885544267,94.49217015547688,41.694168043770674,3.9554772152042568,False,240,-1,Shai Gilgeous-Alexander,Ben Sheppard,,,False
22500005,5,206.0,762,personal,1629652,1627783,IND,Foul: Personal,False,False,False,17.757146243601518,18.454054701399382,1.2382985496207188,33.09449376492695,41.694168043770674,2.216167863678199,True,329,-1,Luguentz Dort,Pascal Siakam,,,False
22500005,5,196.0,769,shooting,1628983,1631097,IND,Foul: Shooting,False,False,False,14.330059643693115,19.203242092573674,-0.838376683570515,49.66743852135108,41.694168043770674,1.747712791050062,True,183,-1,Shai Gilgeous-Alexander,Bennedict Mathurin,8.905084642032335,9.821736099081464,False
22500005,5,176.0,773,shooting,1641716,1628983,OKC,Foul: Shooting,False,False,False,17.93103896691712,18.586202732726186,1.0394424852624506,81.09470189141491,41.694168043770674,7.551536267541857,False,178,-1,Jarace Walker,Shai Gilgeous-Alexander,25.092081265212546,2.055480479109446,False
22500005,5,106.0,792,shooting,1641767,1642349,OKC,Foul: Shooting,False,False,True,16.69315092207282,18.31669808982943,0.4843729592988317,35.87700587263078,41.694168043770674,13.71249430264239,False,362,-1,Ben Sheppard,Ajay Mitchell,38.78810881860973,5.2521233801197,True
22500005,5,54.2,798,personal,1641767,1642349,OKC,Foul: Personal,False,True,True,16.10035033377855,18.31669808982943,0.1478974670675269,104.46608412556576,41.694168043770674,1.1964113005150026,True,153,-1,Ben Sheppard,Ajay Mitchell,,,False
22500005,6,251.0,821,shooting,1631097,1628983,OKC,Foul: Shooting,False,False,False,17.5194524166906,19.941437190891246,0.1625291021883202,23.472365712028648,41.694168043770674,0.6826419266350398,True,316,-1,Bennedict Mathurin,Shai Gilgeous-Alexander,14.11582687809063,3.2234298503302345,False
22500005,6,59.8,853,personal,1641767,1628983,OKC,Foul: Personal,False,False,False,18.59751927017629,18.31669808982943,1.565298467759609,26.753353195520297,41.694168043770674,1.2003749414245526,True,154,-1,Ben Sheppard,Shai Gilgeous-Alexander,,,False
22500005,6,28.8,867,personal,1627783,1628983,OKC,Foul: Personal,False,False,False,16.7539946283952,20.843693669764622,-0.2104907116687488,57.67445835351365,41.694168043770674,8.730985053245712,False,152,-1,Pascal Siakam,Shai Gilgeous-Alexander,,,False
22500005,6,20.7,873,personal,1641716,1628983,OKC,Foul: Personal,False,False,False,18.761811407261305,18.586202732726186,1.380409628112831,41.35068614216985,41.694168043770674,5.422997326202547,False,346,-1,Jarace Walker,Shai Gilgeous-Alexander,,,False
22500085,1,669.0,11,personal,1629630,1630529,NOP,Foul: Personal,False,True,True,19.20691193488635,18.70570943941093,1.4149496472575396,73.84245684418178,41.694168043770674,3.7830278878168486,False,181,-1,Ja Morant,Herbert Jones,,,False
22500085,1,656.0,15,personal,1629673,1642377,MEM,Foul: Personal,False,True,True,16.261206114788095,19.1095812498738,0.4668246076797418,90.0901309886414,41.694168043770674,2.4972184525988097,True,179,-1,Jordan Poole,Jaylen Wells,,,False
22500085,1,604.0,27,shooting,203484,1629627,NOP,Foul: Shooting,False,False,True,16.68182738280301,17.726620135693988,1.1725987320804527,64.36008574353431,41.694168043770674,3.2805639759041445,False,179,-1,Kentavious Caldwell-Pope,Zion Williamson,19.32304483920261,5.271906675957001,True
22500085,1,578.0,36,personal,1642377,1629673,NOP,Foul: Personal,False,True,True,21.33304930638285,16.452246356170953,3.3404502397029314,80.7090224326871,41.694168043770674,2.734081198501609,True,180,-1,Jaylen Wells,Jordan Poole,,,False
22500085,1,516.0,53,personal,1630529,1629630,MEM,Foul: Personal,False,False,False,20.99022916708441,20.74616507072045,1.3648997070104087,37.75485414868872,41.694168043770674,3.018956773456686,False,179,-1,Herbert Jones,Ja Morant,,,False
22500085,1,230.0,115,shooting,1630530,1628991,MEM,Foul: Shooting,False,False,False,19.7958709664618,20.95384779832284,1.0623827576302742,31.8799731372352,41.694168043770674,2.7234169713798875,True,173,-1,Trey Murphy III,Jaren Jackson Jr.,7.708427642522034,4.182403615147637,False
